Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Capital Gains
2022-02-16 00:00:00-05:00,26.20969406635335,26.532087521274008,25.504020874216884,26.461219787597656,732676000,0.0,0.0,NVDA,
2022-02-17 00:00:00-05:00,25.581869827185127,25.736579445551385,24.11962263116749,24.460979461669922,810595000,0.0,0.0,NVDA,
2022-02-18 00:00:00-05:00,24.621679168224247,24.939082838737185,23.0566245770059,23.597606658935547,761255000,0.0,0.0,NVDA,
2022-02-22 00:00:00-05:00,22.991749686809385,24.018816982146458,22.95681555457121,23.34608268737793,633422000,0.0,0.0,NVDA,
2022-02-23 00:00:00-05:00,23.757302986970867,24.109640738571336,22.259122217935253,22.344959259033203,566511000,0.0,0.0,NVDA,
2022-02-24 00:00:00-05:00,20.97554096040236,23.755311603787767,20.850775664366147,23.70340919494629,735801000,0.0,0.0,NVDA,
2022-02-25 00:00:00-05:00,23.67645692589719,24.171523913284446,23.33709523205196,24.111637115478516,528866000,0.0,0.0,NVDA,
2022-02-28 00:00:00-05:00,23.946948828939572,24.61868541660264,23.662484149159184,24.339210510253906,477319000,0.0,0.0,NVDA,
2022-03-01 00:00:00-05:00,24.24538730545337,24.331226258379807,23.088563252009074,23.43291473388672,412056000,0.0,0.0,NVDA,
2022-03-02 00:00:00-05:00,23.715432041378097,24.367316781648878,23.375014768229686,24.178638458251953,389642000,0.004,0.0,NVDA,
2022-03-03 00:00:00-05:00,24.220564525864795,24.28445630828816,23.428919541202625,23.67350196838379,365095000,0.0,0.0,NVDA,
2022-03-04 00:00:00-05:00,23.34406833240123,23.63956238620593,22.4436082353797,22.896833419799805,431415000,0.0,0.0,NVDA,
2022-03-07 00:00:00-05:00,22.778034872590876,22.99366751768787,21.293574708172034,21.315536499023438,450821000,0.0,0.0,NVDA,
2022-03-08 00:00:00-05:00,21.27260696488277,22.334788966212706,20.614732056662337,21.477256774902344,557467000,0.0,0.0,NVDA,
2022-03-09 00:00:00-05:00,22.348770793907256,23.18034853486283,22.20901046907157,22.974700927734375,492742000,0.0,0.0,NVDA,
2022-03-10 00:00:00-05:00,22.492522642258592,22.749083717994683,21.844630809621485,22.619306564331055,428066000,0.0,0.0,NVDA,
2022-03-11 00:00:00-05:00,22.982686118608612,23.105477175893597,22.00835294083889,22.0622615814209,367209000,0.0,0.0,NVDA,
2022-03-14 00:00:00-04:00,21.831652454533078,22.223980954066924,21.122865878879807,21.2935733795166,385354000,0.0,0.0,NVDA,
2022-03-15 00:00:00-04:00,21.481250391813667,22.998654935053242,21.285585981092236,22.933765411376953,491996000,0.0,0.0,NVDA,
2022-03-16 00:00:00-04:00,23.459868905600338,24.55499567382149,23.132429916714216,24.45416831970215,671422000,0.0,0.0,NVDA,
2022-03-17 00:00:00-04:00,24.07881419681863,24.79957954747484,23.865178916559408,24.723711013793945,471941000,0.0,0.0,NVDA,
2022-03-18 00:00:00-04:00,24.75664887906933,26.523626588900953,24.58194849988739,26.40782356262207,730719000,0.0,0.0,NVDA,
2022-03-21 00:00:00-04:00,26.46173332477092,27.1056322996586,25.9226545818627,26.688344955444336,591727000,0.0,0.0,NVDA,
2022-03-22 00:00:00-04:00,26.681353056817297,27.191481919723483,26.027472929936504,26.478700637817383,547007000,0.0,0.0,NVDA,
2022-03-23 00:00:00-04:00,26.081387586788416,26.566557770726742,25.53132976557497,25.590229034423828,502120000,0.0,0.0,NVDA,
2022-03-24 00:00:00-04:00,26.121319247381948,28.271640402082046,25.86276073947284,28.101930618286133,877379000,0.0,0.0,NVDA,
2022-03-25 00:00:00-04:00,27.838379495828804,28.30957359578067,27.224429943545722,27.644710540771484,579016000,0.0,0.0,NVDA,
2022-03-28 00:00:00-04:00,27.7086001365783,28.20175598887805,27.159538258056838,28.170808792114258,425494000,0.0,0.0,NVDA,
2022-03-29 00:00:00-04:00,28.64599625005715,28.896567060285996,27.932217127992292,28.60706329345703,488984000,0.0,0.0,NVDA,
2022-03-30 00:00:00-04:00,28.255663372048687,28.447334911449648,27.456030723219115,27.642711639404297,463487000,0.0,0.0,NVDA,
2022-03-31 00:00:00-04:00,27.734554095087923,28.19975787440117,27.223429345785988,27.23940086364746,523440000,0.0,0.0,NVDA,
2022-04-01 00:00:00-04:00,27.328251643135296,27.449045300550598,26.222143975568336,26.666383743286133,517235000,0.0,0.0,NVDA,
2022-04-04 00:00:00-04:00,26.68235376250026,27.510936187528703,26.567550391428444,27.313274383544922,397120000,0.0,0.0,NVDA,
2022-04-05 00:00:00-04:00,27.207461491374268,27.272351032216125,25.77591013712114,25.886720657348633,436615000,0.0,0.0,NVDA,
2022-04-06 00:00:00-04:00,24.891420684040277,25.256794895732096,23.96201077926556,24.365320205688477,703833000,0.0,0.0,NVDA,
2022-04-07 00:00:00-04:00,24.399264143647642,24.6797844406639,23.437909232802625,24.166662216186523,557992000,0.0,0.0,NVDA,
2022-04-08 00:00:00-04:00,23.876156866031682,23.882147137772087,23.022617402591134,23.079519271850586,524781000,0.0,0.0,NVDA,
2022-04-11 00:00:00-04:00,22.176061741606002,22.28187970042774,21.623007056905823,21.879568099975586,575207000,0.0,0.0,NVDA,
2022-04-12 00:00:00-04:00,22.49851442665196,22.686193106585748,21.245656512359055,21.46727752685547,662258000,0.0,0.0,NVDA,
2022-04-13 00:00:00-04:00,21.690897481443102,22.4615785593491,21.41836294565122,22.165084838867188,516943000,0.0,0.0,NVDA,
2022-04-14 00:00:00-04:00,22.466567076302507,22.73810384262481,21.12685977186601,21.221696853637695,569097000,0.0,0.0,NVDA,
2022-04-18 00:00:00-04:00,21.163793624442015,22.05027560695726,21.042999988963587,21.745798110961914,525701000,0.0,0.0,NVDA,
2022-04-19 00:00:00-04:00,21.682907063141688,22.334791782893344,21.27760027107761,22.160091400146484,512781000,0.0,0.0,NVDA,
2022-04-20 00:00:00-04:00,22.47854873024521,22.63128733580839,21.16379828719763,21.445316314697266,468974000,0.0,0.0,NVDA,
2022-04-21 00:00:00-04:00,21.67192384672244,22.353757946516865,19.965842933629318,20.148530960083008,656209000,0.0,0.0,NVDA,
2022-04-22 00:00:00-04:00,20.268324687614992,20.45101271169112,19.466696606942495,19.481670379638672,624713000,0.0,0.0,NVDA,
2022-04-25 00:00:00-04:00,19.16920802436078,19.91093921882449,19.063390048047005,19.868013381958008,641566000,0.0,0.0,NVDA,
2022-04-26 00:00:00-04:00,19.684330778318476,19.75421094458846,18.63811996421201,18.755918502807617,653143000,0.0,0.0,NVDA,
2022-04-27 00:00:00-04:00,18.566240617386796,19.134269205770206,18.258767915415245,18.383554458618164,499460000,0.0,0.0,NVDA,
2022-04-28 00:00:00-04:00,18.93460792239906,20.00278221585731,18.45842324109603,19.74821662902832,570327000,0.0,0.0,NVDA,
2022-04-29 00:00:00-04:00,19.368868875308518,20.09362896410466,18.485379904565136,18.515329360961914,500435000,0.0,0.0,NVDA,
2022-05-02 00:00:00-04:00,18.509338652446186,19.54057368061249,18.359595182176143,19.499645233154297,572049000,0.0,0.0,NVDA,
2022-05-03 00:00:00-04:00,19.366866825696302,19.791142120871008,19.100322630550238,19.56852149963379,475751000,0.0,0.0,NVDA,
2022-05-04 00:00:00-04:00,19.88897889531669,20.36516363203167,18.718979373432905,20.29927635192871,648855000,0.0,0.0,NVDA,
2022-05-05 00:00:00-04:00,19.833074778086864,19.890974394145196,18.46840855116505,18.81182098388672,626331000,0.0,0.0,NVDA,
2022-05-06 00:00:00-04:00,18.704005022182386,19.478678935531164,17.959278659901084,18.643108367919922,633297000,0.0,0.0,NVDA,
2022-05-09 00:00:00-04:00,18.003203301702413,18.223824660850457,16.798263793381416,16.92105484008789,644455000,0.0,0.0,NVDA,
2022-05-10 00:00:00-04:00,17.658790274672434,18.16692179202985,16.995924681678712,17.564950942993164,761474000,0.0,0.0,NVDA,
2022-05-11 00:00:00-04:00,17.31737720883455,17.722684032809344,16.539708152277523,16.601600646972656,670167000,0.0,0.0,NVDA,
2022-05-12 00:00:00-04:00,16.191302499421468,16.75933105562915,15.540416452473458,16.147377014160156,708728000,0.0,0.0,NVDA,
2022-05-13 00:00:00-04:00,16.759328802187234,17.897381249402734,16.56466213664681,17.67576026916504,670437000,0.0,0.0,NVDA,
2022-05-16 00:00:00-04:00,17.479100500246304,17.75762337919923,17.07678882882922,17.23451805114746,521446000,0.0,0.0,NVDA,
2022-05-17 00:00:00-04:00,18.043133207106575,18.339626883509194,17.60388599597196,18.145957946777344,585830000,0.0,0.0,NVDA,
2022-05-18 00:00:00-04:00,17.674767172797246,18.087062047786777,16.835203645867455,16.909076690673828,545161000,0.0,0.0,NVDA,
2022-05-19 00:00:00-04:00,16.90807804119237,17.656797314100935,16.70542367073203,17.094758987426758,621310000,0.0,0.0,NVDA,
2022-05-20 00:00:00-04:00,17.302402048560108,17.38026796074348,15.7280945497096,16.665491104125977,739105000,0.0,0.0,NVDA,
2022-05-23 00:00:00-04:00,16.24620947993144,16.886115607263786,16.151372394439942,16.869144439697266,639889000,0.0,0.0,NVDA,
2022-05-24 00:00:00-04:00,16.48180630730602,16.568657631861445,15.753052424141993,16.126413345336914,588550000,0.0,0.0,NVDA,
2022-05-25 00:00:00-04:00,15.992641608362012,17.081778009823868,15.972675307246048,16.94601058959961,781132000,0.0,0.0,NVDA,
2022-05-26 00:00:00-04:00,16.008617149902175,18.06110619907254,15.994641116426244,17.820518493652344,996575000,0.0,0.0,NVDA,
2022-05-27 00:00:00-04:00,18.15494457145089,18.848757414573335,18.06909099199113,18.77887725830078,738379000,0.0,0.0,NVDA,
2022-05-31 00:00:00-04:00,18.947586503994447,19.167212018261754,18.318663222436633,18.640113830566406,664100000,0.0,0.0,NVDA,
2022-06-01 00:00:00-04:00,18.692024752314552,19.020461466016048,18.09105163821,18.288713455200195,544514000,0.0,0.0,NVDA,
2022-06-02 00:00:00-04:00,18.260764773860576,19.585498480806862,18.16692542342372,19.558544158935547,648656000,0.0,0.0,NVDA,
2022-06-03 00:00:00-04:00,19.04941345422619,19.298986516838273,18.490368423029345,18.688030242919922,598779000,0.0,0.0,NVDA,
2022-06-06 00:00:00-04:00,19.10631744480604,19.303979286674377,18.5322985753373,18.75391960144043,422406000,0.0,0.0,NVDA,
2022-06-07 00:00:00-04:00,18.440455398286808,18.967553608275995,18.156939990406823,18.893680572509766,388914000,0.0,0.0,NVDA,
2022-06-08 00:00:00-04:00,18.77086740097569,19.151297758938583,18.507262533456842,18.620094299316406,363252000,0.004,0.0,NVDA,
2022-06-09 00:00:00-04:00,18.453340970679225,18.9046641413827,18.013998971506,18.02098846435547,395574000,0.0,0.0,NVDA,
2022-06-10 00:00:00-04:00,17.573659508927918,17.670514456691603,16.843752654177802,16.948596954345703,465248000,0.0,0.0,NVDA,
2022-06-13 00:00:00-04:00,15.976054223944569,16.287587555558634,15.5826438353541,15.62358283996582,604153000,0.0,0.0,NVDA,
2022-06-14 00:00:00-04:00,15.707455432559659,16.04195407771658,15.38893263459224,15.812298774719238,469680000,0.0,0.0,NVDA,
2022-06-15 00:00:00-04:00,16.070909496579183,16.84275324285454,15.902162770980876,16.50226402282715,563936000,0.0,0.0,NVDA,
2022-06-16 00:00:00-04:00,15.836262253901836,15.918140257165103,15.377949597377393,15.57765007019043,545749000,0.0,0.0,NVDA,
2022-06-17 00:00:00-04:00,15.624577645793398,15.9710583738311,15.305056930431597,15.856230735778809,630334000,0.0,0.0,NVDA,
2022-06-21 00:00:00-04:00,16.45034484868398,16.982546231843454,16.382445821281802,16.541208267211914,483089000,0.0,0.0,NVDA,
2022-06-22 00:00:00-04:00,16.20171385370156,16.637062101149265,16.155783175702975,16.335514068603516,437135000,0.0,0.0,NVDA,
2022-06-23 00:00:00-04:00,16.494272759813256,16.560173952972274,15.829270243502629,16.200714111328125,463680000,0.0,0.0,NVDA,
2022-06-24 00:00:00-04:00,16.475305926435098,17.11434748626478,16.285589749175383,17.10036849975586,472153000,0.0,0.0,NVDA,
2022-06-27 00:00:00-04:00,17.286091625722822,17.304064337006075,16.601117451137988,16.843753814697266,427968000,0.0,0.0,NVDA,
2022-06-28 00:00:00-04:00,16.874705601351724,17.17625364745246,15.921135014037446,15.958080291748047,461149000,0.0,0.0,NVDA,
2022-06-29 00:00:00-04:00,15.790331967796002,15.796322553618783,15.147295762714824,15.518738746643066,482352000,0.0,0.0,NVDA,
2022-06-30 00:00:00-04:00,15.338008857282157,15.543700859358433,14.83975612716513,15.136311531066895,686070000,0.0,0.0,NVDA,
2022-07-01 00:00:00-04:00,14.876701274121674,15.04045537832044,14.370460116526674,14.501263618469238,577610000,0.0,0.0,NVDA,
2022-07-05 00:00:00-04:00,14.153786777520864,14.948595061700752,14.03396647623859,14.941605567932129,651397000,0.0,0.0,NVDA,
2022-07-06 00:00:00-04:00,14.987534835476383,15.296072371934425,14.766864934705913,15.107355117797852,529066000,0.0,0.0,NVDA,
2022-07-07 00:00:00-04:00,15.432867893372462,15.921135392529477,15.365967781323823,15.83426570892334,492903000,0.0,0.0,NVDA,
2022-07-08 00:00:00-04:00,15.406904566429185,16.012996354759984,15.365965569870083,15.81429386138916,467972000,0.0,0.0,NVDA,
2022-07-11 00:00:00-04:00,15.502761873163315,15.503760780191186,15.015492358677458,15.129322052001953,437321000,0.0,0.0,NVDA,
2022-07-12 00:00:00-04:00,15.245147788988149,15.407903930924364,14.854733210647337,15.059426307678223,458483000,0.0,0.0,NVDA,
2022-07-13 00:00:00-04:00,14.568161865189813,15.351986726166286,14.44334896497708,15.141302108764648,521918000,0.0,0.0,NVDA,
2022-07-14 00:00:00-04:00,15.085385664945271,15.449839092747018,14.705954346813805,15.348990440368652,456235000,0.0,0.0,NVDA,
2022-07-15 00:00:00-04:00,15.635563515161598,15.758378613118879,15.421883108868688,15.738409042358398,385935000,0.0,0.0,NVDA,
2022-07-18 00:00:00-04:00,16.277601777662408,16.871710589683683,15.978051532247012,16.076902389526367,670517000,0.0,0.0,NVDA,
2022-07-19 00:00:00-04:00,16.461321123877536,17.084387567268557,16.14779199309684,16.966564178466797,702366000,0.0,0.0,NVDA,
2022-07-20 00:00:00-04:00,16.921636264091354,17.90616059839603,16.775854870810626,17.78034782409668,760538000,0.0,0.0,NVDA,
2022-07-21 00:00:00-04:00,17.858233389080567,18.11684464007018,17.51874208354329,18.022985458374023,557049000,0.0,0.0,NVDA,
2022-07-22 00:00:00-04:00,17.86621772155527,17.94010636545341,17.11134877104996,17.29307746887207,536671000,0.0,0.0,NVDA,
2022-07-25 00:00:00-04:00,16.99352631457635,17.09837060572029,16.624081169858755,16.998519897460938,480748000,0.0,0.0,NVDA,
2022-07-26 00:00:00-04:00,16.863725049444284,16.893680839172077,16.453340823992903,16.508258819580078,397865000,0.0,0.0,NVDA,
2022-07-27 00:00:00-04:00,17.006511166309892,17.90915956260063,16.887689768072118,17.763378143310547,569776000,0.0,0.0,NVDA,
2022-07-28 00:00:00-04:00,17.948099252493762,18.11285132551221,17.413900078216113,17.95708465576172,474646000,0.0,0.0,NVDA,
2022-07-29 00:00:00-04:00,17.786341888952695,18.216696637168628,17.665522680604298,18.135818481445312,435460000,0.0,0.0,NVDA,
2022-08-01 00:00:00-04:00,18.154787499892723,18.81779520091153,17.9630754163842,18.413400650024414,476469000,0.0,0.0,NVDA,
2022-08-02 00:00:00-04:00,18.09487726327631,18.90965597324655,18.064921477467074,18.498271942138672,489527000,0.0,0.0,NVDA,
2022-08-03 00:00:00-04:00,18.156784704919016,18.9396117176789,18.109854164369803,18.864723205566406,418146000,0.0,0.0,NVDA,
2022-08-04 00:00:00-04:00,18.820787846440595,19.24515094690345,18.731920360313563,19.18623924255371,409652000,0.0,0.0,NVDA,
2022-08-05 00:00:00-04:00,18.781845979871633,19.200219474774293,18.638062407878817,18.96057891845703,386068000,0.0,0.0,NVDA,
2022-08-08 00:00:00-04:00,17.475807814431278,18.211704353740807,17.216196694462386,17.76637077331543,981859000,0.0,0.0,NVDA,
2022-08-09 00:00:00-04:00,17.226182466438885,17.420890336046963,16.698972762456076,17.0604305267334,668263000,0.0,0.0,NVDA,
2022-08-10 00:00:00-04:00,17.671514620967237,18.090886160589402,17.29108427539348,18.069917678833008,597422000,0.0,0.0,NVDA,
2022-08-11 00:00:00-04:00,18.103866009330527,18.679004192022955,17.849246570948857,17.91514778137207,509327000,0.0,0.0,NVDA,
2022-08-12 00:00:00-04:00,18.132819750863113,18.689985155231977,17.926128836719883,18.680997848510742,478094000,0.0,0.0,NVDA,
2022-08-15 00:00:00-04:00,18.673011261133464,19.135317654548857,18.585143621952405,19.003515243530273,457666000,0.0,0.0,NVDA,
2022-08-16 00:00:00-04:00,18.891687072980048,19.113354980982365,18.473313464602974,18.85074806213379,451240000,0.0,0.0,NVDA,
2022-08-17 00:00:00-04:00,18.495278320268334,18.660030383145802,18.117843793893357,18.307558059692383,446799000,0.0,0.0,NVDA,
2022-08-18 00:00:00-04:00,18.27360615618604,18.83676109198037,18.155782757793588,18.74489974975586,415447000,0.0,0.0,NVDA,
2022-08-19 00:00:00-04:00,18.378452160239146,18.49228185814888,17.743404371604452,17.82228660583496,441588000,0.0,0.0,NVDA,
2022-08-22 00:00:00-04:00,17.463823686257303,17.531722707583775,16.94060775357587,17.008506774902344,409593000,0.0,0.0,NVDA,
2022-08-23 00:00:00-04:00,16.96357469855967,17.43886215261442,16.944602128257042,17.15528678894043,369986000,0.0,0.0,NVDA,
2022-08-24 00:00:00-04:00,16.986541294343475,17.379952693294136,16.869717706102044,17.19622802734375,522661000,0.0,0.0,NVDA,
2022-08-25 00:00:00-04:00,16.818790101485074,17.920139924082378,16.807806884713354,17.88619041442871,770691000,0.0,0.0,NVDA,
2022-08-26 00:00:00-04:00,17.830276401600646,17.89717556881222,16.212699979656055,16.235666275024414,769127000,0.0,0.0,NVDA,
2022-08-29 00:00:00-04:00,15.996024432382622,16.313547391578,15.743402820952463,15.777351379394531,496132000,0.0,0.0,NVDA,
2022-08-30 00:00:00-04:00,15.936113234567129,16.014994517950544,15.159277763293133,15.444849967956543,530181000,0.0,0.0,NVDA,
2022-08-31 00:00:00-04:00,15.36097515498697,15.516741812619589,14.936611046484066,15.071409225463867,573710000,0.0,0.0,NVDA,
2022-09-01 00:00:00-04:00,14.187733782213392,14.358478335570249,13.25013995615082,13.916141510009766,1178865000,0.0,0.0,NVDA,
2022-09-02 00:00:00-04:00,14.078897554096939,14.149790438422428,13.570658574144392,13.626575469970703,743157000,0.0,0.0,NVDA,
2022-09-06 00:00:00-04:00,13.710449751958874,13.758378249021042,13.331018356208773,13.44484806060791,535751000,0.0,0.0,NVDA,
2022-09-07 00:00:00-04:00,13.546723376036894,13.821393932355406,13.329983780410366,13.697542190551758,512657000,0.004,0.0,NVDA,
2022-09-08 00:00:00-04:00,13.442849287095138,13.991191244731048,13.352958084191979,13.973212242126465,624873000,0.0,0.0,NVDA,
2022-09-09 00:00:00-04:00,14.140011221915126,14.456631211295393,14.109049237207573,14.369735717773438,486612000,0.0,0.0,NVDA,
2022-09-12 00:00:00-04:00,14.351757175213587,14.529543066590087,14.180961900602579,14.487593650817871,484159000,0.0,0.0,NVDA,
2022-09-13 00:00:00-04:00,13.785439270824538,13.90529517065022,13.083282719468324,13.115243911743164,714956000,0.0,0.0,NVDA,
2022-09-14 00:00:00-04:00,13.238094763310873,13.274051814379163,12.897504363348427,13.1122465133667,588507000,0.0,0.0,NVDA,
2022-09-15 00:00:00-04:00,12.999380851810937,13.217118685798233,12.77465049657677,12.913483619689941,523625000,0.0,0.0,NVDA,
2022-09-16 00:00:00-04:00,12.72671100102793,13.19614733318739,12.601860983620737,13.182164192199707,670751000,0.0,0.0,NVDA,
2022-09-19 00:00:00-04:00,12.996386103706838,13.446845131626862,12.994388648426849,13.365942001342773,569685000,0.0,0.0,NVDA,
2022-09-20 00:00:00-04:00,13.199143342669851,13.466821416277371,13.04133293605915,13.160189628601074,524818000,0.0,0.0,NVDA,
2022-09-21 00:00:00-04:00,13.197144886473634,14.014163138166957,13.09426784489799,13.245086669921875,807679000,0.0,0.0,NVDA,
2022-09-22 00:00:00-04:00,13.054316087751957,13.133221762579595,12.413087222872996,12.545927047729492,759162000,0.0,0.0,NVDA,
2022-09-23 00:00:00-04:00,12.405097753529938,12.595868564084109,12.24229322483334,12.500982284545898,663309000,0.0,0.0,NVDA,
2022-09-26 00:00:00-04:00,12.476011349742599,12.643809975766143,12.199343314704796,12.213326454162598,547343000,0.0,0.0,NVDA,
2022-09-27 00:00:00-04:00,12.49199077082212,12.720716047641048,12.243289990595914,12.398103713989258,553854000,0.0,0.0,NVDA,
2022-09-28 00:00:00-04:00,12.395110260706291,12.807614847697065,12.339177693664855,12.720719337463379,542414000,0.0,0.0,NVDA,
2022-09-29 00:00:00-04:00,12.433063635450415,12.485001286523794,11.93166612856818,12.205337524414062,532763000,0.0,0.0,NVDA,
2022-09-30 00:00:00-04:00,12.072497769291674,12.617843152178319,12.060512083209433,12.124435424804688,565638000,0.0,0.0,NVDA,
2022-10-03 00:00:00-04:00,12.332184417959828,12.66278756428956,12.090474225179374,12.496986389160156,547478000,0.0,0.0,NVDA,
2022-10-04 00:00:00-04:00,12.86354390299101,13.204135232594234,12.86354390299101,13.151198387145996,584182000,0.0,0.0,NVDA,
2022-10-05 00:00:00-04:00,12.895506835206982,13.305014675934647,12.605854878165715,13.193148612976074,507131000,0.0,0.0,NVDA,
2022-10-06 00:00:00-04:00,13.20413661584121,13.639613297811657,13.087276433613106,13.11424446105957,644157000,0.0,0.0,NVDA,
2022-10-07 00:00:00-04:00,12.489994237550277,12.654796201075285,12.007574030916151,12.061509132385254,672478000,0.0,0.0,NVDA,
2022-10-10 00:00:00-04:00,12.022555556989856,12.109451052143639,11.394310633276682,11.655996322631836,698699000,0.0,0.0,NVDA,
2022-10-11 00:00:00-04:00,11.547127205645026,11.831785066433634,11.269460914699508,11.572097778320312,667482000,0.0,0.0,NVDA,
2022-10-12 00:00:00-04:00,11.565106007381553,11.720917996528284,11.331386594866553,11.486200332641602,492590000,0.0,0.0,NVDA,
2022-10-13 00:00:00-04:00,10.957835535283426,12.063507588455623,10.800025128253889,11.945649147033691,850103000,0.0,0.0,NVDA,
2022-10-14 00:00:00-04:00,12.042531591650091,12.096466691832878,11.190555515991965,11.21352767944336,713432000,0.0,0.0,NVDA,
2022-10-17 00:00:00-04:00,11.504178571709462,11.93366289601578,11.503180320321372,11.873734474182129,580774000,0.0,0.0,NVDA,
2022-10-18 00:00:00-04:00,12.329185066674736,12.477007206514124,11.60405655172218,11.952637672424316,659362000,0.0,0.0,NVDA,
2022-10-19 00:00:00-04:00,11.864743657139131,12.335179078027345,11.819797585684464,12.036537170410156,523131000,0.0,0.0,NVDA,
2022-10-20 00:00:00-04:00,12.098464887612497,12.753677855723845,12.090474113843353,12.179368019104004,652398000,0.0,0.0,NVDA,
2022-10-21 00:00:00-04:00,12.083480915950764,12.48300145251029,11.87273464494729,12.45103931427002,609494000,0.0,0.0,NVDA,
2022-10-24 00:00:00-04:00,12.492990026188092,12.694747278830498,12.049522608864148,12.583880424499512,517457000,0.0,0.0,NVDA,
2022-10-25 00:00:00-04:00,12.678767625696967,13.284040381036611,12.648802939445655,13.245086669921875,505482000,0.0,0.0,NVDA,
2022-10-26 00:00:00-04:00,12.853557561264791,13.37193385912893,12.692750510711289,12.880524635314941,532953000,0.0,0.0,NVDA,
2022-10-27 00:00:00-04:00,13.613645341947388,13.821395943567548,13.106254522800453,13.160189628601074,583113000,0.0,0.0,NVDA,
