Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Ticker
2022-03-25 00:00:00-04:00,429.3517588407497,431.0837903582013,426.75371156457226,430.80780029296875,77101300,0.0,0.0,0.0,SPY
2022-03-28 00:00:00-04:00,430.20822763767796,433.87213134765625,428.3049040524854,433.87213134765625,68529800,0.0,0.0,0.0,SPY
2022-03-29 00:00:00-04:00,437.7834605284014,439.7343846872886,435.0807444413124,439.239501953125,86581500,0.0,0.0,0.0,SPY
2022-03-30 00:00:00-04:00,438.087962350393,438.90640654967626,434.4050360596472,436.5272521972656,79666900,0.0,0.0,0.0,SPY
2022-03-31 00:00:00-04:00,435.75638779554225,436.5843288240368,429.3516941280503,429.8085021972656,121699900,0.0,0.0,0.0,SPY
2022-04-01 00:00:00-04:00,431.3977442730437,431.54048771339706,427.4293314191754,431.026611328125,89048800,0.0,0.0,0.0,SPY
2022-04-04 00:00:00-04:00,431.2264729825929,434.82375306537233,430.3985319461262,434.71905517578125,59601000,0.0,0.0,0.0,SPY
2022-04-05 00:00:00-04:00,433.21546187171003,435.6992850924023,428.0764942435374,429.2279968261719,74214500,0.0,0.0,0.0,SPY
2022-04-06 00:00:00-04:00,425.2881438904857,427.22951299784626,422.03344784652523,424.9360046386719,106898000,0.0,0.0,0.0,SPY
2022-04-07 00:00:00-04:00,424.0509322452038,428.90441271026367,422.09051147201814,427.07720947265625,78097200,0.0,0.0,0.0,SPY
2022-04-08 00:00:00-04:00,426.31596166728593,428.8473856826453,424.3840892664084,425.935302734375,79272700,0.0,0.0,0.0,SPY
2022-04-11 00:00:00-04:00,422.6425267311873,423.4895197109682,418.1507107174429,418.65509033203125,89770500,0.0,0.0,0.0,SPY
2022-04-12 00:00:00-04:00,421.6622903518392,424.2032400930323,415.54311205270096,417.1038513183594,84363600,0.0,0.0,0.0,SPY
2022-04-13 00:00:00-04:00,416.85642186848395,422.6425129001169,416.6756038010192,421.8811950683594,74070400,0.0,0.0,0.0,SPY
2022-04-14 00:00:00-04:00,422.1096042954213,423.23258735689495,416.52335385167515,416.6280517578125,97869500,0.0,0.0,0.0,SPY
2022-04-18 00:00:00-04:00,415.6953852419046,418.49327323513575,414.55337947398505,416.79931640625,66002500,0.0,0.0,0.0,SPY
2022-04-19 00:00:00-04:00,416.69460387093864,424.2508005610737,416.5233117244911,423.5275573730469,77821000,0.0,0.0,0.0,SPY
2022-04-20 00:00:00-04:00,425.31672508479323,425.9352994763438,422.0430060104534,423.2135314941406,65224400,0.0,0.0,0.0,SPY
2022-04-21 00:00:00-04:00,426.85837444173967,428.2573183922075,415.971361571718,416.88494873046875,85417300,0.0,0.0,0.0,SPY
2022-04-22 00:00:00-04:00,415.7905738552038,416.90400193315384,404.8750114975053,405.4460144042969,132471800,0.0,0.0,0.0,SPY
2022-04-25 00:00:00-04:00,403.1906211382478,407.9679535535257,398.59407776996284,407.7966613769531,119647700,0.0,0.0,0.0,SPY
2022-04-26 00:00:00-04:00,405.2461626691722,405.446032573075,395.9579625359706,395.98651123046875,103996300,0.0,0.0,0.0,SPY
2022-04-27 00:00:00-04:00,397.0713963734507,402.47685796296395,394.94920895293353,397.0999450683594,122030000,0.0,0.0,0.0,SPY
2022-04-28 00:00:00-04:00,401.8772995746421,408.8720201338991,397.4140030769455,407.1304626464844,105449100,0.0,0.0,0.0,SPY
2022-04-29 00:00:00-04:00,403.11444375046204,405.2842316293402,391.33286527809867,392.0846862792969,145491100,0.0,0.0,0.0,SPY
2022-05-02 00:00:00-04:00,392.15125493572873,395.8151583942883,385.44202233286774,394.44476318359375,158312500,0.0,0.0,0.0,SPY
2022-05-03 00:00:00-04:00,394.9490664669376,398.67956345376183,393.3788016862166,396.2528381347656,100028200,0.0,0.0,0.0,SPY
2022-05-04 00:00:00-04:00,396.9191182335441,408.8910407697949,393.7120223923879,408.3200378417969,144247900,0.0,0.0,0.0,SPY
2022-05-05 00:00:00-04:00,404.027997662131,404.45625708071094,389.6484020860431,393.8071594238281,172929100,0.0,0.0,0.0,SPY
2022-05-06 00:00:00-04:00,391.22818394080616,394.7493152847315,386.1177645628525,391.4565734863281,151770800,0.0,0.0,0.0,SPY
2022-05-09 00:00:00-04:00,385.518165433874,386.76483995350577,377.3338689001923,378.92315673828125,155586100,0.0,0.0,0.0,SPY
2022-05-10 00:00:00-04:00,384.93764305975515,386.4507817221646,375.73509041387433,379.7986755371094,132497200,0.0,0.0,0.0,SPY
2022-05-11 00:00:00-04:00,378.82801491865814,384.5094369547044,373.01334629193383,373.7651672363281,142361000,0.0,0.0,0.0,SPY
2022-05-12 00:00:00-04:00,370.5485631948546,376.66774180965024,366.53254909869537,373.375,125090800,0.0,0.0,0.0,SPY
2022-05-13 00:00:00-04:00,377.5337699916877,383.69102341437963,376.486936132649,382.3016052246094,104174400,0.0,0.0,0.0,SPY
2022-05-16 00:00:00-04:00,380.64572786244787,384.44284945655585,378.38076794932533,380.7503967285156,78622400,0.0,0.0,0.0,SPY
2022-05-17 00:00:00-04:00,386.8790976923247,388.8204960331947,383.1200217001012,388.58258056640625,83029700,0.0,0.0,0.0,SPY
2022-05-18 00:00:00-04:00,383.9956026135496,384.28108958588604,371.67156855830353,372.9182434082031,117674500,0.0,0.0,0.0,SPY
2022-05-19 00:00:00-04:00,369.8347933871943,375.0879849586097,368.39777481712775,370.6341857910156,98510700,0.0,0.0,0.0,SPY
2022-05-20 00:00:00-04:00,374.24103184392493,377.8383125649239,362.1454175607058,370.7960205078125,131432200,0.0,0.0,0.0,SPY
2022-05-23 00:00:00-04:00,373.8412595625746,378.5044252104534,371.50970578104597,377.73358154296875,76414900,0.0,0.0,0.0,SPY
2022-05-24 00:00:00-04:00,373.58434072550426,376.0491412155947,368.2550290247408,374.8500671386719,91448800,0.0,0.0,0.0,SPY
2022-05-25 00:00:00-04:00,373.3464585898072,380.1413381489888,372.9467768759817,378.161865234375,91472900,0.0,0.0,0.0,SPY
2022-05-26 00:00:00-04:00,379.39902874318574,387.36443349169656,379.1896619820907,385.7180480957031,82168300,0.0,0.0,0.0,SPY
2022-05-27 00:00:00-04:00,388.19241294652375,395.30132857140325,387.99257207742744,395.1871337890625,84768700,0.0,0.0,0.0,SPY
2022-05-31 00:00:00-04:00,393.5596911446426,396.3290302240646,390.2098523586559,392.96966552734375,95937000,0.0,0.0,0.0,SPY
2022-06-01 00:00:00-04:00,395.10148845881554,396.1197446315815,387.2597745615403,389.79119873046875,86585800,0.0,0.0,0.0,SPY
2022-06-02 00:00:00-04:00,389.6293959622701,397.26171331984006,387.36443617900545,397.2141418457031,79609600,0.0,0.0,0.0,SPY
2022-06-03 00:00:00-04:00,392.46532850855317,394.0260678327138,389.7150409525671,390.69525146484375,71874300,0.0,0.0,0.0,SPY
2022-06-06 00:00:00-04:00,394.7302554523043,396.4717836582703,390.7047158358489,391.8847961425781,57508900,0.0,0.0,0.0,SPY
2022-06-07 00:00:00-04:00,388.3731489957817,396.1006374209903,387.9068150098394,395.6438293457031,59272400,0.0,0.0,0.0,SPY
2022-06-08 00:00:00-04:00,393.9213414033141,395.7199960520667,390.54295380609796,391.34234619140625,64350000,0.0,0.0,0.0,SPY
2022-06-09 00:00:00-04:00,389.5532794670752,391.83726222331853,382.03515625,382.03515625,86289800,0.0,0.0,0.0,SPY
2022-06-10 00:00:00-04:00,375.7922219532442,376.64871177780395,370.9101921981159,370.957763671875,132893900,0.0,0.0,0.0,SPY
2022-06-13 00:00:00-04:00,361.4886725809425,363.35392122641207,355.2552715373337,356.87310791015625,170004900,0.0,0.0,0.0,SPY
2022-06-14 00:00:00-04:00,358.63378389156094,359.6710918516364,352.67637125235956,355.7978210449219,104011800,0.0,0.0,0.0,SPY
2022-06-15 00:00:00-04:00,359.11909489488215,365.3429714065082,354.1323961900005,360.87017822265625,125666800,0.0,0.0,0.0,SPY
2022-06-16 00:00:00-04:00,352.6002796069905,353.0094872767248,346.4810711750992,348.9268493652344,134473300,0.0,0.0,0.0,SPY
2022-06-17 00:00:00-04:00,349.3444884854048,353.0433241630427,346.1522111714354,349.6789855957031,111113900,1.577,0.0,0.0,SPY
2022-06-21 00:00:00-04:00,355.4423088740755,359.8770788535029,355.36583072719554,358.4816589355469,76811900,0.0,0.0,0.0,SPY
2022-06-22 00:00:00-04:00,354.2284748308788,361.9702395655686,353.80793250775906,357.8317565917969,90059400,0.0,0.0,0.0,SPY
2022-06-23 00:00:00-04:00,359.9822052314734,362.0753203861936,356.3980579897682,361.3393859863281,79292100,0.0,0.0,0.0,SPY
2022-06-24 00:00:00-04:00,364.5317193914882,372.8373868853944,364.50304737583076,372.82781982421875,98050300,0.0,0.0,0.0,SPY
2022-06-27 00:00:00-04:00,373.7549097606314,374.0511969698246,370.3045842487309,371.4037170410156,66009600,0.0,0.0,0.0,SPY
2022-06-28 00:00:00-04:00,372.97113679991344,375.771543402008,363.7001312955309,363.8148193359375,86548900,0.0,0.0,0.0,SPY
2022-06-29 00:00:00-04:00,364.3692980866065,365.3632808605973,361.6835786821953,363.5186462402344,65676000,0.0,0.0,0.0,SPY
2022-06-30 00:00:00-04:00,359.599937269216,363.8244657419928,356.08270047963987,360.5652770996094,112508300,0.0,0.0,0.0,SPY
2022-07-01 00:00:00-04:00,359.9057748290088,364.81846063385325,357.26783277548964,364.3787841796875,74839700,0.0,0.0,0.0,SPY
2022-07-05 00:00:00-04:00,359.2558700143146,365.0860896890599,356.40765668655513,365.06695556640625,81438000,0.0,0.0,0.0,SPY
2022-07-06 00:00:00-04:00,365.21021005458795,368.80392393005184,362.8112409526199,366.2998046875,70426200,0.0,0.0,0.0,SPY
2022-07-07 00:00:00-04:00,368.08717508488957,372.588856304651,366.31898976819195,371.7860107421875,64525900,0.0,0.0,0.0,SPY
2022-07-08 00:00:00-04:00,370.14214977137595,373.3631288521814,368.60336944748485,371.4802551269531,72397800,0.0,0.0,0.0,SPY
2022-07-11 00:00:00-04:00,368.7848887992246,369.75976641755614,366.5388172018329,367.2365417480469,58366900,0.0,0.0,0.0,SPY
2022-07-12 00:00:00-04:00,366.68219399883327,369.0811928323018,362.22828967445076,363.9869079589844,62219200,0.0,0.0,0.0,SPY
2022-07-13 00:00:00-04:00,358.5103345071684,365.0287111197037,358.08979219875533,362.0753479003906,84224600,0.0,0.0,0.0,SPY
2022-07-14 00:00:00-04:00,357.0862050345725,362.28561057335287,354.62989149668186,361.196044921875,89704800,0.0,0.0,0.0,SPY
2022-07-15 00:00:00-04:00,365.63083084874444,368.21142877858375,363.7097475762236,368.09674072265625,79060400,0.0,0.0,0.0,SPY
2022-07-18 00:00:00-04:00,371.2029841475732,371.88157455781794,363.82441816909915,365.057373046875,63203600,0.0,0.0,0.0,SPY
2022-07-19 00:00:00-04:00,369.00466384994536,375.4943678175147,368.34520760597235,374.9208984375,78506000,0.0,0.0,0.0,SPY
2022-07-20 00:00:00-04:00,375.1121286509885,378.73451550468235,373.7358135711647,377.3103942871094,71843800,0.0,0.0,0.0,SPY
2022-07-21 00:00:00-04:00,376.727446290305,381.20045642076917,374.30934204231755,381.1526794433594,64903900,0.0,0.0,0.0,SPY
2022-07-22 00:00:00-04:00,381.2768981298963,382.4811520234914,375.3797671212699,377.61627197265625,72197300,0.0,0.0,0.0,SPY
2022-07-25 00:00:00-04:00,378.24701376049046,378.9351712125053,375.81934314256796,378.0749816894531,53631500,0.0,0.0,0.0,SPY
2022-07-26 00:00:00-04:00,376.4214093538237,376.63168045459224,372.70346977806304,373.6018981933594,52946400,0.0,0.0,0.0,SPY
2022-07-27 00:00:00-04:00,376.9184866263418,385.0616882366238,376.6221994395501,383.3030700683594,82342100,0.0,0.0,0.0,SPY
2022-07-28 00:00:00-04:00,384.11556375286546,388.80838276722403,380.5409534684059,388.1106872558594,73966600,0.0,0.0,0.0,SPY
2022-07-29 00:00:00-04:00,389.5538375765942,394.76281063717863,388.77966399650376,393.768798828125,87003700,0.0,0.0,0.0,SPY
2022-08-01 00:00:00-04:00,391.05443593143053,395.12603739986497,390.3376063302482,392.602783203125,69997500,0.0,0.0,0.0,SPY
2022-08-02 00:00:00-04:00,391.0256592897774,394.73406143451916,388.8273941014763,390.0125427246094,63435400,0.0,0.0,0.0,SPY
2022-08-03 00:00:00-04:00,392.15354541069905,397.29560744309265,391.86682525448987,396.1200256347656,67820600,0.0,0.0,0.0,SPY
2022-08-04 00:00:00-04:00,396.0435540435376,396.73171159771164,394.19891961633147,395.8524169921875,45656600,0.0,0.0,0.0,SPY
2022-08-05 00:00:00-04:00,391.5418578620573,395.8332680618183,391.48451383201046,395.183349609375,56814900,0.0,0.0,0.0,SPY
2022-08-08 00:00:00-04:00,396.88457323790334,399.149749639254,393.61581810308274,394.7245178222656,53886100,0.0,0.0,0.0,SPY
2022-08-09 00:00:00-04:00,393.98859148906286,394.495149812113,392.07704624466743,393.1570739746094,44931800,0.0,0.0,0.0,SPY
2022-08-10 00:00:00-04:00,400.25853162505905,401.55839779907825,398.2896419924181,401.4150085449219,68665700,0.0,0.0,0.0,SPY
2022-08-11 00:00:00-04:00,404.2823269421121,406.15566262914354,400.66950692836724,401.4150085449219,59489700,0.0,0.0,0.0,SPY
2022-08-12 00:00:00-04:00,403.36473585157864,408.31563124627377,402.4089631884545,408.21051025390625,61694500,0.0,0.0,0.0,SPY
2022-08-15 00:00:00-04:00,405.9835628009623,410.4183621680162,405.92621877189424,409.8926696777344,54048300,0.0,0.0,0.0,SPY
2022-08-16 00:00:00-04:00,408.8126528048821,412.635743467725,408.00024020545453,410.6955261230469,59289000,0.0,0.0,0.0,SPY
2022-08-17 00:00:00-04:00,407.0731940094458,410.50441483821675,405.76378994911454,407.78045654296875,63563400,0.0,0.0,0.0,SPY
2022-08-18 00:00:00-04:00,407.98113277820636,409.65373505263557,406.68129586836983,408.9656066894531,49023200,0.0,0.0,0.0,SPY
2022-08-19 00:00:00-04:00,406.1842699673582,406.4518851417672,402.5905554814087,403.4698791503906,68016900,0.0,0.0,0.0,SPY
2022-08-22 00:00:00-04:00,398.6050061579676,398.7770674172841,394.16066878836006,395.06866455078125,77695600,0.0,0.0,0.0,SPY
2022-08-23 00:00:00-04:00,394.638456172284,397.0470215199159,393.5584285893045,394.11279296875,49105200,0.0,0.0,0.0,SPY
2022-08-24 00:00:00-04:00,393.8835098518886,396.75082821727017,393.19538144535295,395.3745422363281,49177800,0.0,0.0,0.0,SPY
2022-08-25 00:00:00-04:00,396.8750392546362,401.00398424235743,395.7759065035921,400.9562072753906,50942300,0.0,0.0,0.0,SPY
2022-08-26 00:00:00-04:00,400.8415433362592,401.3863116303522,387.3269027952147,387.3842468261719,103087000,0.0,0.0,0.0,SPY
2022-08-29 00:00:00-04:00,384.4118091443674,387.89080676379103,383.45603640076416,384.8227844238281,65370800,0.0,0.0,0.0,SPY
2022-08-30 00:00:00-04:00,385.9888080755094,386.227751248867,378.4859865985058,380.5982360839844,85652400,0.0,0.0,0.0,SPY
2022-08-31 00:00:00-04:00,382.24216021191813,383.4942200869952,377.5684469825705,377.7022399902344,76029700,0.0,0.0,0.0,SPY
2022-09-01 00:00:00-04:00,375.51357448849853,379.23151536564103,372.78961628303784,378.887451171875,78740100,0.0,0.0,0.0,SPY
2022-09-02 00:00:00-04:00,382.5767247352592,383.8001127190254,373.0667739686691,374.8923034667969,99632100,0.0,0.0,0.0,SPY
2022-09-06 00:00:00-04:00,375.74296003915873,376.6891657636106,371.2412783839573,373.477783203125,76637400,0.0,0.0,0.0,SPY
2022-09-07 00:00:00-04:00,373.16235077454724,380.9614599772315,372.94254170772115,380.1872863769531,70964200,0.0,0.0,0.0,SPY
2022-09-08 00:00:00-04:00,377.90300550827914,383.13105450337366,376.6891554358631,382.67230224609375,80821700,0.0,0.0,0.0,SPY
2022-09-09 00:00:00-04:00,384.92785946531717,389.4869135753977,384.6602442957758,388.6171569824219,76706900,0.0,0.0,0.0,SPY
2022-09-12 00:00:00-04:00,390.7008005655626,393.52034196780124,390.3949462719757,392.7939453125,69256300,0.0,0.0,0.0,SPY
2022-09-13 00:00:00-04:00,384.05814113527435,385.27199116308867,374.5864591011495,375.7142639160156,122947100,0.0,0.0,0.0,SPY
2022-09-14 00:00:00-04:00,377.0236330739944,378.6771302355147,373.82178890825554,377.14788818359375,85023700,0.0,0.0,0.0,SPY
2022-09-15 00:00:00-04:00,375.580449443351,378.447767676329,371.58532637235686,372.8660583496094,87633800,0.0,0.0,0.0,SPY
2022-09-16 00:00:00-04:00,368.65872841605665,370.683678921136,366.7105116443199,370.021484375,103084800,1.596,0.0,0.0,SPY
2022-09-19 00:00:00-04:00,366.8545062926547,372.8909912109375,366.777713980512,372.8909912109375,73278500,0.0,0.0,0.0,SPY
2022-09-20 00:00:00-04:00,369.5416573988176,370.5589358934029,365.8372336897968,368.6107482910156,77274900,0.0,0.0,0.0,SPY
2022-09-21 00:00:00-04:00,370.5492700763309,373.62031778951325,362.17111873810404,362.18072509765625,106746600,0.0,0.0,0.0,SPY
2022-09-22 00:00:00-04:00,361.4033638962312,363.05404701597377,358.38992487149005,359.13848876953125,89472600,0.0,0.0,0.0,SPY
2022-09-23 00:00:00-04:00,355.6451992816999,355.6835954375833,348.6490155096755,353.1212158203125,122346900,0.0,0.0,0.0,SPY
2022-09-26 00:00:00-04:00,351.6433033835929,355.29014775733197,348.39951617645954,349.6279296875,92581200,0.0,0.0,0.0,SPY
2022-09-27 00:00:00-04:00,353.18836963299145,355.4724576428084,346.32652853041117,348.7353820800781,108294100,0.0,0.0,0.0,SPY
2022-09-28 00:00:00-04:00,349.69511669129935,357.29591616121235,347.98685368977493,355.5972595214844,110802200,0.0,0.0,0.0,SPY
2022-09-29 00:00:00-04:00,352.0271686794942,352.31506664874274,345.20372321911407,348.169189453125,112952300,0.0,0.0,0.0,SPY
2022-09-30 00:00:00-04:00,347.2189902324546,351.1633672586334,342.6508441744176,342.7851867675781,153711200,0.0,0.0,0.0,SPY
2022-10-03 00:00:00-04:00,346.52807125106926,353.6970233157534,344.73343896651807,351.835205078125,89756500,0.0,0.0,0.0,SPY
2022-10-04 00:00:00-04:00,357.39183624328564,362.76615551587236,351.7968049852699,362.73736572265625,103602800,0.0,0.0,0.0,SPY
2022-10-05 00:00:00-04:00,358.3420146626313,364.1673651875912,356.00034681846444,361.89288330078125,88065700,0.0,0.0,0.0,SPY
2022-10-06 00:00:00-04:00,360.4820616483239,363.4571338112663,357.6605448092148,358.15960693359375,82333500,0.0,0.0,0.0,SPY
2022-10-07 00:00:00-04:00,354.10012192114687,358.24602840445226,346.3937405422584,348.169189453125,107789500,0.0,0.0,0.0,SPY
2022-10-10 00:00:00-04:00,349.2919577013395,349.53188239491976,343.2554734979914,345.5107421875,76042800,0.0,0.0,0.0,SPY
2022-10-11 00:00:00-04:00,343.8024812254494,348.3994465775248,341.37444448602633,343.3226318359375,92482800,0.0,0.0,0.0,SPY
2022-10-12 00:00:00-04:00,343.7353157711484,345.31881285846936,341.9406544986575,342.190185546875,76991800,0.0,0.0,0.0,SPY
2022-10-13 00:00:00-04:00,335.13635797286156,352.6988608722733,334.0806835984141,351.2209167480469,147254500,0.0,0.0,0.0,SPY
2022-10-14 00:00:00-04:00,353.69699701959405,355.338103128939,342.5740909391228,343.21710205078125,123737000,0.0,0.0,0.0,SPY
2022-10-17 00:00:00-04:00,349.339991708104,353.14999735716447,342.8812078310532,352.0367431640625,93168200,0.0,0.0,0.0,SPY
2022-10-18 00:00:00-04:00,360.0117991760082,360.3189098071012,352.7084764101762,356.1730041503906,97162900,0.0,0.0,0.0,SPY
2022-10-19 00:00:00-04:00,354.119260386603,356.8640142581937,350.8178940825872,353.6490173339844,79746900,0.0,0.0,0.0,SPY
2022-10-20 00:00:00-04:00,353.19790808168864,357.65092406607124,349.91572567184807,350.6835021972656,88283100,0.0,0.0,0.0,SPY
